id	text
867784341568581632	ricard saud jb explic e verd reform previd tem cont assist ai 
867784232722214912	ricard saud jb explic e verd reform previd tem cont assist ai 
867784160810848258	ricard saud jb explic e verd reform previd tem cont assist ai 
867783536522256384	ricard saud jb explic e verd reform previd tem cont assist ai 
867783377084178433	18 04 2017 polici civil congress contr reform previd ce cont ne 
867783108954775554	reform previd serv public retrocess aposentad not tecn 
867782852238131201	cnbb conselh econom servic soc conden reform previd 
867782506875150336	campanh cit cidad ruin pmdb diz reform previd hav bols famil 
867781251821838336	reform previd tem palestr dra renat felip conselh 8 junt recurs prev 
867780422549327872	 diret ja qm usa part getuli varg afav reform previd e trai a 
867780235437121536	opa segund const jb div ins 1 bilha pagu ant faz reform previd 
867780126590808065	 diret ja qm usa part getuli varg afav reform previd e trai a  nao    acredit 
867779943140380672	vand e reform previd 
867779724923330560	cnbb conselh econom servic soc conden reform previd a 
867779439748427777	ricard saud jb explic e verd reform previd tem cont assist ai 
867778522357673985	exat grand empr milionar soneg gov nao obrig pagu quer enfi goel abaix reform pre 
867778259555143680	ataqu hoj esplan mostr e urgent aprov fim contribu sindic obrigator re 
867777822575742977	ricard saud jb explic e verd reform previd tem cont assist ai 
867777510808989700	ricard saud jb explic e verd reform previd tem cont assist ai 
867777411580080128	verd reform previd tem qu faz vej 
867777395553644545	ricard saud jb explic e verd reform previd tem cont assist ai 
867777382211620864	huahsjhahhsu aposent ant reform previd  
867777196278116354	ricard saud jb explic e verd reform previd tem cont assist ai 
867776142123642882	morr lut contr reform previd tenhodit ficad consci 
867775992181530624	ataqu hoj esplan mostr e urgent aprov fim contribu sindic obrigator re 
867775600504840192	ricard saud jb explic e verd reform previd tem cont assist ai 
867775278151589890	agor imagin apen imagin forc arm inclu reform previd est aind fie 
867774995300265984	caiu reform previd deput fal tributar agor 
867774928661204993	ricard saud jb explic e verd reform previd tem cont assist ai 
867774878010703872	denunc grav sobr henriqu meirel ministr cobr reform previd atol golp da 
867774381036105728	nao aprov reform previdenc vand manifestaca nao aprov terr ocup terr particul nao aprov pt psdb 
867774364414074880	ataqu hoj esplan mostr e urgent aprov fim contribu sindic obrigator re 
867774212932554752	ricard saud jb explic e verd reform previd tem cont assist ai 
867774018945941504	ricard saud jb explic e verd reform previd tem cont assist ai 
867773506095906816	ricard saud jb explic e verd reform previd tem cont assist ai 
867773354643787777	mid receb 2 bilha tem apo firm reform previd trabalh 
867772951839600641	verd reform previd tem qu faz vej 
867772931249770499	ricard saud jb explic e verd reform previd tem cont assist ai 
867772745337249792	spotify pass public favor reform previd nunc pens dir ist cheg hor pag spotify 
867772584611520513	verd reform previd tem qu faz vej 
867772566315859969	tem queim film reform 
867772514193334273	ricard saud jb explic e verd reform previd tem cont assist ai 
867772168117071872	verd reform previd tem qu faz vej 
867772150933065729	enquant vot reform previd tir pouc trabalh conquist mantem salari band afa 
867772085162168321	verd reform previd tem qu faz vej 
867771886524141568	ataqu hoj esplan mostr e urgent aprov fim contribu sindic obrigator re 
867771495921188864	ricard saud jb explic e verd reform previd tem cont assist ai 
867770331657883649	public ouv deput feder sobr pens impeachment ele reform previd 
867769538707824641	tem queim film reform 
867769508626300928	ataqu hoj esplan mostr e urgent aprov fim contribu sindic obrigator re 
867769104727453696	ricard saud jb explic e verd reform previd tem cont assist ai 
867769078420840448	ricard saud jb explic e verd reform previd tem cont assist ai 
867768109293326336	propost ajud resolv deficit previd soc val se 30 recurs s 
867768077668282369	ricard saud jb explic e verd reform previd tem cont assist ai 
867767793650892803	ricard saud jb explic e verd reform previd tem cont assist ai 
867767699186864128	ricard saud jb explic e verd reform previd tem cont assist ai 
867767697316225024	ricard saud jb explic e verd reform previd tem cont assist ai 
867767414729175040	propost ajud resolv deficit previd soc val se 30 recurs s 
867767386782523392	ricard saud jb explic e verd reform previd tem cont assist ai 
867766537511481345	ind aposent reform previd aprov 
867766511804588032	ricard saud jb explic e verd reform previd tem cont assist ai 
867766458809331714	paut moment e reform previd saib mais 
867765588537561088	faz sent mort burgues vandal brasil mat tod funcion public precis ref 
867765133631684608	ricard saud jb explic e verd reform previd tem cont assist ai 
867765078904406016	eu top faz reform trabalh previd vam comec and cim 
867764725400174593	ricard saud jb explic e verd reform previd tem cont assist ai 
867764584811200512	@wilneymartim prov ai pm invad congress reform previd 
867763779110670336	@espnag div flameng previd soc e dobr div corinth 
867763303384305664	avo defend tem reform previd n acord plen aniv ouv desafor 
867763116012183558	deput pens sobr impeachment tem ele diret reform previd 
867763015650881538	ricard saud jb explic e verd reform previd tem cont assist ai 
867762697844207616	mor lav jat continu reform previd atras 
867761909180903424	ricard saud jb explic e verd reform previd tem cont assist ai 
867761003102179328	ataqu hoj esplan mostr e urgent aprov fim contribu sindic obrigator re 
867760854745448448	ricard saud jb explic e verd reform previd tem cont assist ai 
867760267471585281	problem reform previd agor pod aposent 
867760139180421121	negoci reform previd ta irrit 
867760058574282752	problem reform previd agor pod aposent 
867759612996595712	ricard saud jb explic e verd reform previd tem cont assist ai 
867759119746433025	ricard saud jb explic e verd reform previd tem cont assist ai 
867758949810024449	evit congress vot reform previd mand vidrac noil pag ta poc 
867758822466744321	ricard saud jb explic e verd reform previd tem cont assist ai 
867758799406477312	ricard saud jb explic e verd reform previd tem cont assist ai 
867758793416986625	brasil cris e mesm faz reform previd perc credibil 
867758391636131840	1 lul usou forc brut espanc trabalh lut contr reform previdenc pancad b 
867757840127209472	@rosemetal222 nom propost corj e nelson jobim princip miss segur 
867757161262329857	2 moment pais viv e crit mov p rua manifest sobretud contr reform trabalh previd 
867757158561177600	rela afirm reform previd previs ser vot conf 
867757047256936449	ricard saud jb explic e verd reform previd tem cont assist ai 
867756350008434689	reform previd escravag feit corrupt atend banc imperi empresar 
867756250922090496	reform previd escravag feit corrupt atend banc imperi empresar 
867756115026739202	reform previd escravag feit corrupt atend banc imperi empresar 
867756109486018562	ricard saud jb explic e verd reform previd tem cont assist ai 
867756088615202817	ricard saud jb explic e verd reform previd tem cont assist ai 
867756029504876544	@wilneymartim e car tao inform sab corpor invad congr 
867755909128364032	ricard saud jb explic e verd reform previd tem cont assist ai 
867755906750177281	reform previd escravag feit corrupt atend banc imperi empresar 
867755469196201984	reform previd escravag feit corrupt atend banc imperi empresar 
867755444843970561	ricard saud jb explic e verd reform previd tem cont assist ai 
867755442109382657	ricard saud jb explic e verd reform previd tem cont assist ai 
867755420819107840	govern celebr vitor aind falt vot reform previd 
867755326619176961	dig reform previd escravag feit corrupt atend banc imperi empresar 
867755034930548736	ricard saud jb explic e verd reform previd tem cont assist ai 
867755003636789249	ricard saud jb explic e verd reform previd tem cont assist ai 
867754978986913792	ricard saud jb explic e verd reform previd tem cont assist ai 
867754661650071552	rela reform previd admit aprov pod exig negoci 
867754343579234305	ricard saud jb explic e verd reform previd tem cont assist ai 
867754279276355584	reform clt e pi previd coloc emend absurd ach prova ba 
867753785053020161	govern celebr vitor aind falt vot reform previd 
867753681613148161	faz sent mort burgues vandal brasil mat tod funcion public precis ref 
867753483449098240	faz sent mort burgues vandal brasil mat tod funcion public precis ref 
867753467745579008	milit derrub sit reform previd precis porr faz relatori  
867753380856332288	ricard saud jb explic e verd reform previd tem cont assist ai 
867753020922179584	ricard saud jb explic e verd reform previd tem cont assist ai 
867752620194230272	atras reform previd ira cust 4 pib 10 ano diz cr 
867752448118665219	reformul pref ced reform trabalh reform previd par 
867752410487431168	rela reform previd admit aprov pod exig negoci 
867752308905586688	faz sent mort burgues vandal brasil mat tod funcion public precis reform previd 
867752240232247296	ricard saud jb explic e verd reform previd tem cont assist ai 
867751174304407552	ricard saud jb explic e verd reform previd tem cont assist ai 
867750990472257536	ricard saud jb explic e verd reform previd tem cont assist ai 
867750957903364099	moment propagand favor reform previd spotify pont cheg 
867750839250817024	exat grand empr milionar soneg gov nao obrig pagu quer enfi goel abaix reform pre 
867750673433190400	fenapef particip manifest pacif contr reform previd corrupc 
867750427378536448	exat grand empr milionar soneg gov nao obrig pagu quer enfi goel abaix reform pre 
867749963853430786	exat grand empr milionar soneg gov nao obrig pagu quer enfi goel abaix reform pre 
867749909507821568	@wilneymartim pm fez mesm invad depred congress result tir n 
867749771120975872	ricard saud jb explic e verd reform previd tem cont assist ai 
867749717614186501	dilm quer reform previd desenvolviment med teim tud mais eleit vot popul 
867749369524695040	govern celebr vitor aind falt vot reform previd 
867749366978809856	exat grand empr milionar soneg gov nao obrig pagu quer enfi goel abaix reform 
867749051080560640	ricard saud jb explic e verd reform previd tem cont assist ai 
867748567368310784	rela reform previd admit aprov pod exig negoci 
867748552667271168	sald reform previd bomb contr cl trabalh protest contr 
867748396051955712	ricard saud jb explic e verd reform previd tem cont assist ai 
867748349612630016	alo car pau fal priva empr telefon igual reform previdenc p comec telefon 
867747898242605056	govern celebr vitor aind falt vot reform previd 
867747807754686464	agor imagin apen imagin forc arm inclu reform previd est aind fie 
867747425666174978	reform trabalh previd govern michel tem pont centr debat promov no 
867747261350064129	rela reform previd admit aprov pod exig negoci 
867746674097221632	ricard saud jb explic e verd reform previd tem cont assist ai 
867746558695153665	reform previd ach just part 1 
867746414142648320	ricard saud jb explic e verd reform previd tem cont assist ai 
867746385986293760	ataqu hoj esplan mostr e urgent aprov fim contribu sindic obrigator re 
867746227001184256	ricard saud jb explic e verd reform previd tem cont assist ai 
867746156461387776	@pcdob ofic cut aproveit pov e contr reform previd comand mass imbecil 
867746114325401600	@dombaruqu ter reform previd agor vam ter banc ai apo 
867746027067125760	ricard saud jb explic e verd reform previd tem cont assist ai 
867745580726067202	reform previd escravag feit corrupt benefici banc imperi empresar 
867745440032321538	ricard saud jb explic e verd reform previd tem cont assist ai 
867745379172982784	ricard saud jb explic e verd reform previd tem cont assist ai 
867745284977307648	sit govern sobr ser favor reform previd dev ser impopul tem tant e aparec pesquis googl 
867745123366567936	ricard saud jb explic e verd reform previd tem cont assist ai 
867745063165726720	ricard saud jb explic e verd reform previd tem cont assist ai 
867744634700783616	@departhurma reform previd escravag feit corrupt atend banc imperi empresar 
867744518262714369	ricard saud jb explic e verd reform previd tem cont assist ai 
867744264310149124	agor imagin apen imagin forc arm inclu reform previd est aind fie 
867744055941361665	cut goi demal centr sindic vao mant firm intransig defes direit cl 
867743845748023297	cut goi demal centr sindic vao mant firm intransig defes direit cl 
867743701505847297	vand e reform previd trabalh golp foratem diret pov decid urn 
867743491039924224	tend engol justific reform previd saz estomag vazi 
867743472706621441	@empiricu e oportun lul defend reform previd e jog youtub reform e do bem 
867743150688940033	@efraimfilh reform previd escravag feit corrupt atend banc imperi empresar 
867743108431327232	telm lem ministr palestr event sobr reform previd rj 
867743045525143552	reform previd escravag feit corrupt atend banc imperi empresar 
867742919247179777	@aleluiacost reform previd escravag feit corrupt atend banc imperi empresar 
867742802171617280	polic congress quebr chapel cont reform previd 
867742794315698176	@efraimfilh reform previd escravag feit corrupt atend banc imperi empresar 
867742561099812865	ricard saud jb explic e verd reform previd tem cont assist ai 
867742180777107458	ricard saud jb explic e verd reform previd tem cont assist ai 
867742036895596545	cut goi demal centr sindic vao mant firm intransig defes direit cl 
867741958072135680	cut goi demal centr sindic vao mant firm intransig defes direit cl 
867741547504308224	ricard saud jb explic e verd reform previd tem cont assist ai 
867741142351327232	reform previd escravag feit corrupt encomend banc imperi empresar 
867741017411399681	reform previd escravag feit corrupt encomend banc imperi empresar 
867740894891565056	cut goi demal centr sindic vao mant firm intransig defes direit cl 
867740713743790080	ataqu hoj esplan mostr e urgent aprov fim contribu sindic obrigator re 
867740546089062400	ricard saud jb explic e verd reform previd tem cont assist ai 
867740449779458048	enquant faz reform trabalh que tir direit trabalh previd que diz est quebr gt 
867740253368573952	ricard saud jb explic e verd reform previd tem cont assist ai 
867739934341386240	contr reform previd escravag feit corrupt encomend banc imperi empresar 
867739658352037889	ricard saud jb explic e verd reform previd tem cont assist ai 
867739546049536004	ricard saud jb explic e verd reform previd tem cont assist ai 
867739286929641472	concord mold propost reform previd trabalh dev ter 
867739190305447936	ricard saud jb explic e verd reform previd tem cont assist ai 
867739149784276992	receb serv prf pi convers sobr situ trans aposentad polic mulh ref 
867738959811682304	aind hj escut audi merchandising govern reform previd vai falt dinh propin nao 
867738629631856641	ataqu hoj esplan mostr e urgent aprov fim contribu sindic obrigator re 
867738585780367360	ricard saud jb explic e verd reform previd tem cont assist ai 
867738576414535681	ataqu hoj esplan mostr e urgent aprov fim contribu sindic obrigator re 
867737960870969347	imag manifest democra tent imped sen vidr vot favor reform previd 
867737946446848000	ricard saud jb explic e verd reform previd tem cont assist ai 
867737899713921025	ataqu hoj esplan mostr e urgent aprov fim contribu sindic obrigator re 
867737644259848192	ataqu hoj esplan mostr e urgent aprov fim contribu sindic obrigator re 
867737557446131712	reform previd vao faz sena dinh pag lour 
867737428299264001	ricard saud jb explic e verd reform previd tem cont assist ai 
867737418476158976	ataqu hoj esplan mostr e urgent aprov fim contribu sindic obrigator re 
867737387673288704	ataqu hoj esplan mostr e urgent aprov fim contribu sindic obrigator re 
867737323303313409	ricard saud jb explic e verd reform previd tem cont assist ai 
867737204650627072	apoi reform previd escravag feit corrupt atend banc imperi empresar 
867737047032897536	apoi reform previd escravag feit corrupt atend banc imperi empresar 
867736981282926593	apoi reform previd escravag feit corrupt atend banc imperi empresar 
867736951981563904	apoi reform previd escravag feit corrupt atend banc imperi empresar 
867736923841994753	apoi reform previd escravag feit corrupt atend banc imperi empresar 
867736882276429829	apoi reform previd escravag feit corrupt atend banc imperi empresar 
867736829444993025	apoi reform previd escravag feit corrupt atend banc imperi empresar 
867736764915621889	ataqu hoj esplan mostr e urgent aprov fim contribu sindic obrigator re 
867736753809108992	apoi reform previd escravag feit corrupt atend banc imperi empresar 
867736399411281921	ricard saud jb explic e verd reform previd tem cont assist ai 
867736367337439232	reform previd escravag feit corrupt atend banc imperi empresar 
867736357132804096	ricard saud jb explic e verd reform previd tem cont assist ai 
867736231899168769	ricard saud jb explic e verd reform previd tem cont assist ai 
867735837957648386	@depzegeraldopt reform previd escravag feit corrupt atend banc imperi empresar 
867735809943842817	ricard saud jb explic e verd reform previd tem cont assist ai 
867735803253989380	ataqu hoj esplan mostr e urgent aprov fim contribu sindic obrigator re 
867735618624909313	entend forc arm entr reform previd 
867735536852770816	ricard saud jb explic e verd reform previd tem cont assist ai 
867735483010494464	deput pens sobr impeachment tem ele diret reform previd 
867735364907257856	cris pod atras reform previd diz meirell invest 
867735319021572097	@conjur ofic reform previd escravag feit corrupt atend banc imperi empresar 
867735286876430336	adn bren apresent produt interdom document sobr reflex reform previd 
867735279519633408	ricard saud jb explic e verd reform previd tem cont assist ai 
867735083448455169	protest contr reform previd concord dp vam ter pag aul sab e 1 lix 
867734927105814528	@depsheridan reform previd escravag feit corrupt atend banc imperi empresar 
867734911490371584	ricard saud jb explic e verd reform previd tem cont assist ai 
867734857358684161	amig fac alert ant reform previd govern atras empr 
867734818141986816	ricard saud jb explic e verd reform previd tem cont assist ai 
867734487219810306	ricard saud jb explic e verd reform previd tem cont assist ai 
867734483646197760	ricard saud jb explic e verd reform previd tem cont assist ai 
867734346165362688	ricard saud jb explic e verd reform previd tem cont assist ai 
867734324132675585	ataqu hoj esplan mostr e urgent aprov fim contribu sindic obrigator re 
867734271028580353	@marcu pest apo reform previd escravag feit corrupt encomend ban 
867733954656444416	fenapef particip manifest pacif contr reform previd corrupc 
867733852785192960	ricard saud jb explic e verd reform previd tem cont assist ai 
867733753749221376	ricard saud jb explic e verd reform previd tem cont assist ai 
867733559070642177	ricard saud jb explic e verd reform previd tem cont assist ai 
867733466816950273	ricard saud jb explic e verd reform previd tem cont assist ai 
867733249740742657	ricard saud jb explic e verd reform previd tem cont assist ai 
867732754028523520	ricard saud jb explic e verd reform previd tem cont assist ai 
867732610264559616	@bbarinijr reform previd pel reform trabalh pel fim mamat impost sind 
867732597849370625	ricard saud jb explic e verd reform previd tem cont assist ai 
867732395490934784	ricard saud jb explic e verd reform previd tem cont assist ai 
867732019408625664	fenapef particip manifest pacif contr reform previd corrupc 
867731553450954752	@sen cristov reform previd escravag feit corrupt atend banc imperi empresar 
867731198759628801	ricard saud jb explic e verd reform previd tem cont assist ai 
867731039816474624	herson capr explic reform previd mastig compartilh 
867730804629270528	ricard saud jb explic e verd reform previd tem cont assist ai 
867730780977541121	ricard saud jb explic e verd reform previd tem cont assist ai 
867730697791909888	grud tem tent entub reform previd escravag encomend ba 
867730326713499650	ricard saud jb explic e verd reform previd tem cont assist ai 
867730229585993729	fal faz part govern corrupt tent entub reform previd encomend po 
867730210271244289	ataqu hoj esplan mostr e urgent aprov fim contribu sindic obrigator re 
867730031027646466	ataqu hoj esplan mostr e urgent aprov fim contribu sindic obrigator re 
867729939616985090	ricard saud jb explic e verd reform previd tem cont assist ai 
867729870129954816	real impress pod acrescent topic reform previd 
867729850999721985	ricard saud jb explic e verd reform previd tem cont assist ai 
867729484237217792	ont contr pov entub reform previd encomend banq 
867729327332446208	ricard saud jb explic e verd reform previd tem cont assist ai 
867728986138398721	ricard saud jb explic e verd reform previd tem cont assist ai 
867728970145554436	ricard saud jb explic e verd reform previd tem cont assist ai 
867728916794007554	oab cnbb preocup reform previd cert doi tao med perd algum boqu 
867728553651183617	ricard saud jb explic e verd reform previd tem cont assist ai 
867728328089882624	ricard saud jb explic e verd reform previd tem cont assist ai 
867728260070879232	@joaquinvolt e necess reform previd 
867728049479057412	ataqu hoj esplan mostr e urgent aprov fim contribu sindic obrigator re 
867728047943933954	ricard saud jb explic e verd reform previd tem cont assist ai 
867728005824729089	1 lul usou forc brut espanc trabalh lut contr reform previdenc pancad b 
867727842385285120	ricard saud jb explic e verd reform previd tem cont assist ai 
867727714094022657	ricard saud jb explic e verd reform previd tem cont assist ai 
867727708284780544	ricard saud jb explic e verd reform previd tem cont assist ai 
867727706678603780	ricard saud jb explic e verd reform previd tem cont assist ai 
867727547181805568	ricard saud jb explic e verd reform previd tem cont assist ai 
867727294441431040	ricard saud jb explic e verd reform previd tem cont assist ai 
867727083543330817	cabr agor vem diz quebr reform previd jb dev 2 3 bilha tribut p 
867726488245870593	sit pmdb apont 97 reprov reform previd 
867725848471797760	eqp sob fort escolt polic serv rio faz ato contr reform previd pe tem dir 
867725736458768384	voc sao contr reform previd expliqu nao consegu tamp romb lav jat 8 bilho 
867725373173370880	ricard saud jb explic e verd reform previd tem cont assist ai 
867724510962663424	ricard saud jb explic e verd reform previd tem cont assist ai 
867724369354776576	public ouv deput feder sobr impeachment ele reform previd 
867724101498150912	ricard saud jb explic e verd reform previd tem cont assist ai 
867723675381968897	ricard saud jb explic e verd reform previd tem cont assist ai 
867723614887522304	ricard saud jb explic e verd reform previd tem cont assist ai 
867723475041091584	ricard saud jb explic e verd reform previd tem cont assist ai 
867723421190410242	ricard saud jb explic e verd reform previd tem cont assist ai 
867722907149115392	aprov reform previd aind dist 
867722709320552449	crim contr patrimoni pov e reform previd terceir reform trabalh vidr 
867722551648280577	ricard saud jb explic e verd reform previd tem cont assist ai 
867722436925685760	ricard saud jb explic e verd reform previd tem cont assist ai 
867722292792635392	real constern vidr quebr noss desastr humanit bom e terceir 
867722275310718976	ataqu hoj esplan mostr e urgent aprov fim contribu sindic obrigator re 
867721916416745472	ricard saud jb explic e verd reform previd tem cont assist ai 
867721713966075905	ipac particip semin sobr reform previd 
867721696396144641	ataqu hoj esplan mostr e urgent aprov fim contribu sindic obrigator re 
867721515801825280	comec audi public comiss parlament inquerit cpi previd soc deolhonacp 
867721432821837824	ricard saud jb explic e verd reform previd tem cont assist ai 
867721324772417536	ricard saud jb explic e verd reform previd tem cont assist ai 
867721318602506240	agor imagin apen imagin forc arm inclu reform previd est aind fie 
867720870436982785	ricard saud jb explic e verd reform previd tem cont assist ai 
867720575187288064	ricard saud jb explic e verd reform previd tem cont assist ai 
867720516718743552	direit tod reform trabalh previd 
867720339748524032	ricard saud jb explic e verd reform previd tem cont assist ai 
867720169770156032	ataqu hoj esplan mostr e urgent aprov fim contribu sindic obrigator re 
867720138426130437	ricard saud jb explic e verd reform previd tem cont assist ai 
867720068217659397	ricard saud jb explic e verd reform previd tem cont assist ai 
867719910713163777	reform previd serv public 
867719814953017344	reform previd 
867719683021131776	reform previd ign 426 bilha dev empr ins 
867719576976596992	ricard saud jb explic e verd reform previd tem cont assist ai 
867719465424891904	ricard saud jb explic e verd reform previd tem cont assist ai 
867719378762174464	ricard saud jb explic e verd reform previd tem cont assist ai 
867718886208274432	hell reform previd e pur marketing establishment nad aprend desfech dilm rousseff 
867718683048726528	ricard saud jb explic e verd reform previd tem cont assist ai 
867718632649900032	ataqu hoj esplan mostr e urgent aprov fim contribu sindic obrigator re 
867717499978166272	ricard saud jb explic e verd reform previd tem cont assist ai 
867717452389548033	ricard saud jb explic e verd reform previd tem cont assist ai 
867716445467291648	ricard saud jb explic e verd reform previd tem cont assist ai 
867716255838502912	sr deput escraviz filh aprov reform previd 
867716252986376192	mid receb 2 bilha tem apo firm reform previd trabalh 
867716034928807936	ricard saud jb explic e verd reform previd tem cont assist ai 
867715999973482497	ricard saud jb explic e verd reform previd tem cont assist ai 
867715856331145216	ricard saud jb explic e verd reform previd tem cont assist ai 
867715814455115777	tai apoi fim bols famil minh cas vid reform trabalh reform previd ve acord pov riqu exclud 
867715525023027200	part contr reform previd precis diz alg mais 
867715359876558848	vam aprove p vot log reform previd opos plen cam aprov seil mp 
867714820912689152	faz su atend vidr previd soc vidr escol vidr vam emb deix pais vidr 
867714375615950848	prefir ouv 47 vez unisin 1 reform previd 
867714002184482816	ricard saud jb explic e verd reform previd tem cont assist ai 
867713960375701508	ah helen ta faz direit fal sobr reform previd reform trabalh re 
867713846248714244	ricard saud jb explic e verd reform previd tem cont assist ai 
867713834001330177	ricard saud jb explic e verd reform previd tem cont assist ai 
867713690975555585	1 lul usou forc brut espanc trabalh lut contr reform previdenc pancad b 
867713663603527680	ricard saud jb explic e verd reform previd tem cont assist ai 
867713473056210944	ricard saud jb explic e verd reform previd tem cont assist ai 
867713435789910016	ricard saud jb explic e verd reform previd tem cont assist ai 
867713376545361920	ricard saud jb explic e verd reform previd tem cont assist ai 
867712941432459265	ricard saud jb explic e verd reform previd tem cont assist ai 
867712893743235072	ricard saud jb explic e verd reform previd tem cont assist ai 
867712892874969089	ricard saud jb explic e verd reform previd tem cont assist ai 
867712881843896321	ricard saud jb explic e verd reform previd tem cont assist ai 
867712736364564480	ricard saud jb explic e verd reform previd tem cont assist ai 
867712561852108801	med tem relac protest feit dilm hoj crit reform previd terceir 
867712502771175424	ricard saud jb explic e verd reform previd tem cont assist ai 
867712451604877312	imag manifest democra tent imped sen vidr vot favor reform previd 
867712135585050625	ricard saud jb explic e verd reform previd tem cont assist ai 
867712115217399808	ricard saud jb explic e verd reform previd tem cont assist ai 
867712010951299072	ricard saud jb explic e verd reform previd tem cont assist ai 
867711971801673730	ricard saud jb explic e verd reform previd tem cont assist ai 
867711875571699712	ricard saud jb explic e verd reform previd tem cont assist ai 
867711255330652161	ricard saud jb explic e verd reform previd tem cont assist ai 
867710700038311936	imag manifest democra tent imped sen vidr vot favor reform previd 
867710587823955968	ataqu hoj esplan mostr e urgent aprov fim contribu sindic obrigator re 
867710139901648896	pastor conv debat sobr reform previd pastor fe polit realiz prox 
867709273089953792	ataqu hoj esplan mostr e urgent aprov fim contribu sindic obrigator re 
867709138897440768	ricard saud jb explic e verd reform previd tem cont assist ai 
867709088746131458	ricard saud jb explic e verd reform previd tem cont assist ai 
867709039718825984	ricard saud jb explic e verd reform previd tem cont assist ai 
867708049531842560	ricard saud jb explic e verd reform previd tem cont assist ai 
867707919181197313	ataqu hoj esplan mostr e urgent aprov fim contribu sindic obrigator re 
867707357693956098	audi public sobr reform previd e realiz capivar baix 
867707214970191872	ataqu hoj esplan mostr e urgent aprov fim contribu sindic obrigator re 
867707114428534784	ataqu hoj esplan mostr e urgent aprov fim contribu sindic obrigator re 
867706979040595969	ricard saud jb explic e verd reform previd tem cont assist ai 
867706853916106754	reform trabalh desmont previd lix 
867706780691943424	ricard saud jb explic e verd reform previd tem cont assist ai 
867706246836748288	ricard saud jb explic e verd reform previd tem cont assist ai 
867705704102203395	padilh reform previd saiu paut cumpr praz 
867705629619650560	ricard saud jb explic e verd reform previd tem cont assist ai 
867705593708105728	vot reform previd cam comec 5 12 junh diz mai 
867705548468367360	reform trabalh previd destru direit trabalh aposent real vandal 
867705372961910786	@silvi mkt tem copacab travest contr reform previd trabalh 
867705337574551553	ricard saud jb explic e verd reform previd tem cont assist ai 
867705275322597376	ricard saud jb explic e verd reform previd tem cont assist ai 
867705134549258241	ricard saud jb explic e verd reform previd tem cont assist ai 
867704965636263937	ricard saud jb explic e verd reform previd tem cont assist ai 
867704577034006528	ricard saud jb explic e verd reform previd tem cont assist ai 
867704215417827328	ataqu hoj esplan mostr e urgent aprov fim contribu sindic obrigator re 
867704157532282880	ricard saud jb explic e verd reform previd tem cont assist ai 
867704087420297216	jb div ins 2 3 bi dai tem faz reform previd previd fal 
867704036002328576	ricard saud jb explic e verd reform previd tem cont assist ai 
867703941756321792	ricard saud jb explic e verd reform previd tem cont assist ai 
867703868255350784	ricard saud jb explic e verd reform previd tem cont assist ai 
867703812034895872	ricard saud jb explic e verd reform previd tem cont assist ai 
867703441484808192	favor legal regulament maconh reform trabalh reform previd tambem 
867702907138977792	@na muit bait crim ser contr reform previd contr presid cl corrupt 
867702759998582784	1 lul usou forc brut espanc trabalh lut contr reform previdenc pancad b 
867702757561651201	ricard saud jb explic e verd reform previd tem cont assist ai 
867702670680829952	corag vam defend econom pais 1 reform previd 2reform trabalh 3 bast vand 
867702635226427393	ataqu hoj esplan mostr e urgent aprov fim contribu sindic obrigator re 
867702429340639234	ricard saud jb explic e verd reform previd tem cont assist ai 
867702344200400897	ataqu hoj esplan mostr e urgent aprov fim contribu sindic obrigator re 
867702280686063616	ricard saud jb explic e verd reform previd tem cont assist ai 
867702257663520769	ricard saud jb explic e verd reform previd tem cont assist ai 
867702234867486722	ricard saud jb explic e verd reform previd tem cont assist ai 
867701963122774016	bom dia fl dia @ institut nacion segur soc ins agenc previd soc ap 
867701808025792512	ricard saud jb explic e verd reform previd tem cont assist ai 
867701763536715776	ataqu hoj esplan mostr e urgent aprov fim contribu sindic obrigator re 
867701563883745284	ricard saud jb explic e verd reform previd tem cont assist ai 
867701006704009216	ricard saud jb explic e verd reform previd tem cont assist ai 
867700765527351300	direit adquir preserv reform previd 
867700736985059329	ricard saud jb explic e verd reform previd tem cont assist ai 
867700518231171073	quebr vidr tud bem aprov reform previd ai e vand 
867700464690884608	ataqu hoj esplan mostr e urgent aprov fim contribu sindic obrigator re 
867700335648886785	ricard saud jb explic e verd reform previd tem cont assist ai 
867700197324926977	ricard saud jb explic e verd reform previd tem cont assist ai 
867699399174041604	ataqu hoj esplan mostr e urgent aprov fim contribu sindic obrigator re 
867699326411210752	reform jeit err pior situ faz cert dar cert jeit ninguem fal 
867699299097989120	ricard saud jb explic e verd reform previd tem cont assist ai 
867699192411688960	nest cas manchet fic aposent ant reform previd hor 
867699169900810240	patra quer reform trabalh previd urgent fiqu  
867698949678919680	ricard saud jb explic e verd reform previd tem cont assist ai 
867698839288991744	ricard saud jb explic e verd reform previd tem cont assist ai 
867698818862768129	ricard saud jb explic e verd reform previd tem cont assist ai 
867698683051225088	ricard saud jb explic e verd reform previd tem cont assist ai 
867698632648216576	reform previd milit corag faz 
867698349625012225	fal brasil cham ir ocorr vot reform previd junh tentadi 
867698342565998592	mid receb 2 bilha tem apo firm reform previd trabalh 
867698334408093696	tem enfrent reform previd lul dilm nunc corag lulanacade 
867698152849256450	reform previd ign r 426 bilha dev empr ins 
867697984263344128	ricard saud jb explic e verd reform previd tem cont assist ai 
